1205e-9,4218e-9,1808e-9,2711e-9,3916e-9,3917e-9
904e-9,1807e-9,2108e-9,241e-8,2711e-9,5423e-9
1807e-9,3314e-9,3314e-9,241e-8,3314e-9,11448e-9
5423e-9,3615e-9,4218e-9,2711e-9,3917e-9,21992e-9
24402e-9,23498e-9,32838e-9,6025e-9,16268e-9,172624e-9
115082e-9,72303e-9,317833e-9,17172e-9,476e-7,62211e-8
471177e-9,273849e-9,627834e-9,56939e-9,170214e-9,0.002671607
0.001129136,62934e-8,0.001936825,172021e-9,539864e-9,0.005617967
0.003004202,0.001848555,0.004374953,344043e-9,0.001124317,0.016809917
0.009265669,0.004947354,0.013437872,840224e-9,0.00456957,0.053177279
0.014142528,0.008996942,0.024628918,0.00148523,0.00682965,0.140603733
0.118302077,0.116186904,0.216881317,0.00672481,0.018764216,0.627599078
0.183257565,0.161727145,0.460269029,0.016094115,0.05256963,1.114918282
0.277924895,0.221734677,0.922266709,0.029460889,0.084629521,1.59023122
